scenario,sim_time,day_time,tech_queue_length,station_queue_length,techs_busy,techs_idle,stations_busy,stations_idle,generated_at
100% increase in all,770,Day 32 - Friday 02:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,775,Day 32 - Friday 07:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,780,Day 32 - Friday 12:00,0,0,3,1,3,1,2026-07-16T19:34:27.794394
100% increase in all,785,Day 32 - Friday 17:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,790,Day 32 - Friday 22:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,795,Day 33 - Saturday 03:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,800,Day 33 - Saturday 08:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,805,Day 33 - Saturday 13:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,810,Day 33 - Saturday 18:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,815,Day 33 - Saturday 23:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,820,Day 34 - Sunday 04:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,825,Day 34 - Sunday 09:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,830,Day 34 - Sunday 14:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,835,Day 34 - Sunday 19:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,840,Day 35 - Monday 00:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,845,Day 35 - Monday 05:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,850,Day 35 - Monday 10:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,855,Day 35 - Monday 15:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,860,Day 35 - Monday 20:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,865,Day 36 - Tuesday 01:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,870,Day 36 - Tuesday 06:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,875,Day 36 - Tuesday 11:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,880,Day 36 - Tuesday 16:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,885,Day 36 - Tuesday 21:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,890,Day 37 - Wednesday 02:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,895,Day 37 - Wednesday 07:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,900,Day 37 - Wednesday 12:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,905,Day 37 - Wednesday 17:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,910,Day 37 - Wednesday 22:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,915,Day 38 - Thursday 03:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,920,Day 38 - Thursday 08:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,925,Day 38 - Thursday 13:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,930,Day 38 - Thursday 18:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,935,Day 38 - Thursday 23:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,940,Day 39 - Friday 04:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,945,Day 39 - Friday 09:00,0,0,1,3,1,3,2026-07-16T19:34:27.794394
100% increase in all,950,Day 39 - Friday 14:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,955,Day 39 - Friday 19:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,960,Day 40 - Saturday 00:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,965,Day 40 - Saturday 05:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,970,Day 40 - Saturday 10:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,975,Day 40 - Saturday 15:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,980,Day 40 - Saturday 20:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,985,Day 41 - Sunday 01:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,990,Day 41 - Sunday 06:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% increase in all,995,Day 41 - Sunday 11:00,0,0,2,2,2,2,2026-07-16T19:34:27.794394
100% w/ no preemption,0,Day 0 - Monday 00:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,5,Day 0 - Monday 05:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,10,Day 0 - Monday 10:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,15,Day 0 - Monday 15:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,20,Day 0 - Monday 20:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,25,Day 1 - Tuesday 01:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,30,Day 1 - Tuesday 06:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,35,Day 1 - Tuesday 11:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,40,Day 1 - Tuesday 16:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,45,Day 1 - Tuesday 21:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,50,Day 2 - Wednesday 02:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,55,Day 2 - Wednesday 07:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,60,Day 2 - Wednesday 12:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,65,Day 2 - Wednesday 17:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,70,Day 2 - Wednesday 22:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,75,Day 3 - Thursday 03:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,80,Day 3 - Thursday 08:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,85,Day 3 - Thursday 13:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,90,Day 3 - Thursday 18:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,95,Day 3 - Thursday 23:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,100,Day 4 - Friday 04:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,105,Day 4 - Friday 09:00,0,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,110,Day 4 - Friday 14:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,115,Day 4 - Friday 19:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,120,Day 5 - Saturday 00:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,125,Day 5 - Saturday 05:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,130,Day 5 - Saturday 10:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,135,Day 5 - Saturday 15:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,140,Day 5 - Saturday 20:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,145,Day 6 - Sunday 01:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,150,Day 6 - Sunday 06:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,155,Day 6 - Sunday 11:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,160,Day 6 - Sunday 16:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,165,Day 6 - Sunday 21:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,170,Day 7 - Monday 02:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,175,Day 7 - Monday 07:00,2,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,180,Day 7 - Monday 12:00,1,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,185,Day 7 - Monday 17:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,190,Day 7 - Monday 22:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,195,Day 8 - Tuesday 03:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,200,Day 8 - Tuesday 08:00,0,1,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,205,Day 8 - Tuesday 13:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,210,Day 8 - Tuesday 18:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,215,Day 8 - Tuesday 23:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,220,Day 9 - Wednesday 04:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,225,Day 9 - Wednesday 09:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,230,Day 9 - Wednesday 14:00,0,0,0,4,0,4,2026-07-16T19:34:27.953797
100% w/ no preemption,235,Day 9 - Wednesday 19:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,240,Day 10 - Thursday 00:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,245,Day 10 - Thursday 05:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,250,Day 10 - Thursday 10:00,0,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,255,Day 10 - Thursday 15:00,0,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,260,Day 10 - Thursday 20:00,0,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,265,Day 11 - Friday 01:00,0,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,270,Day 11 - Friday 06:00,0,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,275,Day 11 - Friday 11:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,280,Day 11 - Friday 16:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,285,Day 11 - Friday 21:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,290,Day 12 - Saturday 02:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,295,Day 12 - Saturday 07:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,300,Day 12 - Saturday 12:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,305,Day 12 - Saturday 17:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,310,Day 12 - Saturday 22:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,315,Day 13 - Sunday 03:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,320,Day 13 - Sunday 08:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,325,Day 13 - Sunday 13:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,330,Day 13 - Sunday 18:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,335,Day 13 - Sunday 23:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,340,Day 14 - Monday 04:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,345,Day 14 - Monday 09:00,0,1,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,350,Day 14 - Monday 14:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,355,Day 14 - Monday 19:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,360,Day 15 - Tuesday 00:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,365,Day 15 - Tuesday 05:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,370,Day 15 - Tuesday 10:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,375,Day 15 - Tuesday 15:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,380,Day 15 - Tuesday 20:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,385,Day 16 - Wednesday 01:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,390,Day 16 - Wednesday 06:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,395,Day 16 - Wednesday 11:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,400,Day 16 - Wednesday 16:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,405,Day 16 - Wednesday 21:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,410,Day 17 - Thursday 02:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,415,Day 17 - Thursday 07:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,420,Day 17 - Thursday 12:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,425,Day 17 - Thursday 17:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,430,Day 17 - Thursday 22:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,435,Day 18 - Friday 03:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,440,Day 18 - Friday 08:00,0,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,445,Day 18 - Friday 13:00,0,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,450,Day 18 - Friday 18:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,455,Day 18 - Friday 23:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,460,Day 19 - Saturday 04:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,465,Day 19 - Saturday 09:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,470,Day 19 - Saturday 14:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,475,Day 19 - Saturday 19:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,480,Day 20 - Sunday 00:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,485,Day 20 - Sunday 05:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,490,Day 20 - Sunday 10:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,495,Day 20 - Sunday 15:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,500,Day 20 - Sunday 20:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,505,Day 21 - Monday 01:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,510,Day 21 - Monday 06:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,515,Day 21 - Monday 11:00,1,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,520,Day 21 - Monday 16:00,1,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,525,Day 21 - Monday 21:00,1,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,530,Day 22 - Tuesday 02:00,1,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,535,Day 22 - Tuesday 07:00,1,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,540,Day 22 - Tuesday 12:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,545,Day 22 - Tuesday 17:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,550,Day 22 - Tuesday 22:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,555,Day 23 - Wednesday 03:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,560,Day 23 - Wednesday 08:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,565,Day 23 - Wednesday 13:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,570,Day 23 - Wednesday 18:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,575,Day 23 - Wednesday 23:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,580,Day 24 - Thursday 04:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,585,Day 24 - Thursday 09:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,590,Day 24 - Thursday 14:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,595,Day 24 - Thursday 19:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,600,Day 25 - Friday 00:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,605,Day 25 - Friday 05:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,610,Day 25 - Friday 10:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,615,Day 25 - Friday 15:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,620,Day 25 - Friday 20:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,625,Day 26 - Saturday 01:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,630,Day 26 - Saturday 06:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,635,Day 26 - Saturday 11:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,640,Day 26 - Saturday 16:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,645,Day 26 - Saturday 21:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,650,Day 27 - Sunday 02:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,655,Day 27 - Sunday 07:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,660,Day 27 - Sunday 12:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,665,Day 27 - Sunday 17:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,670,Day 27 - Sunday 22:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,675,Day 28 - Monday 03:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,680,Day 28 - Monday 08:00,0,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,685,Day 28 - Monday 13:00,1,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,690,Day 28 - Monday 18:00,2,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,695,Day 28 - Monday 23:00,2,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,700,Day 29 - Tuesday 04:00,2,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,705,Day 29 - Tuesday 09:00,5,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,710,Day 29 - Tuesday 14:00,3,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,715,Day 29 - Tuesday 19:00,3,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,720,Day 30 - Wednesday 00:00,3,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,725,Day 30 - Wednesday 05:00,3,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,730,Day 30 - Wednesday 10:00,4,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,735,Day 30 - Wednesday 15:00,5,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,740,Day 30 - Wednesday 20:00,5,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,745,Day 31 - Thursday 01:00,5,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,750,Day 31 - Thursday 06:00,5,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,755,Day 31 - Thursday 11:00,7,1,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,760,Day 31 - Thursday 16:00,6,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,765,Day 31 - Thursday 21:00,6,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,770,Day 32 - Friday 02:00,6,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,775,Day 32 - Friday 07:00,6,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,780,Day 32 - Friday 12:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,785,Day 32 - Friday 17:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,790,Day 32 - Friday 22:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,795,Day 33 - Saturday 03:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,800,Day 33 - Saturday 08:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,805,Day 33 - Saturday 13:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,810,Day 33 - Saturday 18:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,815,Day 33 - Saturday 23:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,820,Day 34 - Sunday 04:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,825,Day 34 - Sunday 09:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,830,Day 34 - Sunday 14:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,835,Day 34 - Sunday 19:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,840,Day 35 - Monday 00:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,845,Day 35 - Monday 05:00,6,0,4,0,4,0,2026-07-16T19:34:27.953797
100% w/ no preemption,850,Day 35 - Monday 10:00,5,0,3,1,3,1,2026-07-16T19:34:27.953797
100% w/ no preemption,855,Day 35 - Monday 15:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,860,Day 35 - Monday 20:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,865,Day 36 - Tuesday 01:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,870,Day 36 - Tuesday 06:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,875,Day 36 - Tuesday 11:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,880,Day 36 - Tuesday 16:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,885,Day 36 - Tuesday 21:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,890,Day 37 - Wednesday 02:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,895,Day 37 - Wednesday 07:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,900,Day 37 - Wednesday 12:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,905,Day 37 - Wednesday 17:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,910,Day 37 - Wednesday 22:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,915,Day 38 - Thursday 03:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,920,Day 38 - Thursday 08:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,925,Day 38 - Thursday 13:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,930,Day 38 - Thursday 18:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,935,Day 38 - Thursday 23:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,940,Day 39 - Friday 04:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,945,Day 39 - Friday 09:00,0,0,1,3,1,3,2026-07-16T19:34:27.953797
100% w/ no preemption,950,Day 39 - Friday 14:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,955,Day 39 - Friday 19:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,960,Day 40 - Saturday 00:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,965,Day 40 - Saturday 05:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,970,Day 40 - Saturday 10:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,975,Day 40 - Saturday 15:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,980,Day 40 - Saturday 20:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,985,Day 41 - Sunday 01:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,990,Day 41 - Sunday 06:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
100% w/ no preemption,995,Day 41 - Sunday 11:00,0,0,2,2,2,2,2026-07-16T19:34:27.953797
No preemption and extra spec,0,Day 0 - Monday 00:00,0,0,0,3,0,3,2026-07-16T19:34:28.095869
No preemption and extra spec,5,Day 0 - Monday 05:00,0,0,0,3,0,3,2026-07-16T19:34:28.095869
No preemption and extra spec,10,Day 0 - Monday 10:00,0,0,1,2,1,2,2026-07-16T19:34:28.095869
No preemption and extra spec,15,Day 0 - Monday 15:00,0,0,0,3,0,3,2026-07-16T19:34:28.095869
No preemption and extra spec,20,Day 0 - Monday 20:00,0,0,0,3,0,3,2026-07-16T19:34:28.095869
No preemption and extra spec,25,Day 1 - Tuesday 01:00,0,0,0,3,0,3,2026-07-16T19:34:28.095869
No preemption and extra spec,30,Day 1 - Tuesday 06:00,0,0,0,3,0,3,2026-07-16T19:34:28.095869
No preemption and extra spec,35,Day 1 - Tuesday 11:00,0,0,0,3,0,3,2026-07-16T19:34:28.095869
No preemption and extra spec,40,Day 1 - Tuesday 16:00,0,0,0,3,0,3,2026-07-16T19:34:28.095869
No preemption and extra spec,45,Day 1 - Tuesday 21:00,0,0,0,3,0,3,2026-07-16T19:34:28.095869
